Solute InChIKey,Solute SMILES,Solvent InChIKey,Solvent SMILES,LogS,Concentration,MW,Volume,MP,Source
WUAPFZMCVAUBPE-UHFFFAOYSA-N,[Re],XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.475507957,0.334573888,186.21,36.424,52,AqSolDB
RQEUFEKYXDPUSK-UHFFFAOYSA-N,CC(N)c1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.481381708,0.330079302,121.18,127.864,30,AqSolDB
IDQNBVFPZMCDDN-UHFFFAOYSA-N,Cc1cc(C)nc(N)n1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.4884,0.324788019,123.16,120.672,34,AqSolDB
ZSIQJIWKELUFRJ-UHFFFAOYSA-N,C1CCCNCC1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.49,0.323593657,99.17,111.56,156,AqSolDB
NWVVVBRKAWDGAB-UHFFFAOYSA-N,COc1ccc(O)cc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.4919,0.322181056,124.14,117.392,308,AqSolDB
IRYJRGCIQBGHIV-UHFFFAOYSA-N,CN1C(=O)OC(C)(C)C1=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.4568,0.349301138,143.14,129.768,99,AqSolDB
RWNUSVWFHDHRCJ-UHFFFAOYSA-N,CCCCOCC(C)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.405237967,0.393334493,132.2,146.536,300,AqSolDB
UJQLDFMZDSDZEY-UHFFFAOYSA-N,CC(=O)NC(=O)NC(C)=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.3137,0.485623841,144.13,126.064,70,AqSolDB
KVNRLNFWIYMESJ-UHFFFAOYSA-N,CCCC#N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.321,0.477529274,69.11,79.568,251,AqSolDB
JZSLPQXOLZCAME-UHFFFAOYSA-N,Cc1ncoc1C#N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.324555733,0.473635523,108.1,96.448,73,AqSolDB
VAGMFMWZIMXAGK-UHFFFAOYSA-N,CCN(CC)C(=O)OC,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.2918,0.51074015,131.17,137.496,67,AqSolDB
QOTQFLOTGBBMEX-UHFFFAOYSA-N,CC1=CCC(=O)O1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.293,0.509330871,98.1,91.816,-24,AqSolDB
JJCKHVUTVOPLBV-UHFFFAOYSA-N,Cc1cccc(CO)c1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.388,0.40926066,122.16,125.024,147,AqSolDB
YAQLSKVCTLCIIE-UHFFFAOYSA-N,CCC(Br)C(O)=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.3776,0.419179466,167,109.824,-6,AqSolDB
MHIHRIPETCJEMQ-UHFFFAOYSA-N,CCC(CO)[N+]([O-])=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.3436,0.453314906,119.12,112.096,-60,AqSolDB
VGGLHLAESQEWCR-UHFFFAOYSA-N,NC(=O)NCO,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.3463,0.450505399,90.08,82.296,-54,AqSolDB
UZNLHJCCGYKCIL-UHFFFAOYSA-N,CCOC(=O)CCCCC(O)=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.3602,0.436314856,174.19,169.584,155,AqSolDB
QABLOFMHHSOFRJ-UHFFFAOYSA-N,COC(=O)CCl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.372767961,0.423869375,108.52,89.504,55.5,AqSolDB
FSXGJIFBTBJMHV-UHFFFAOYSA-N,C1CN(CCC1Nc2ccccc2)Cc3ccccc3,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.954222946,0.000111116,266.4,266.744,190,AqSolDB
QEVHRUUCFGRFIF-MDEJGZGSSA-N,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.9208,0.000120005,608.7,543.976,144,AqSolDB
KGEKLUUHTZCSIP-UHFFFAOYSA-N,CC(=O)OC1CC2CCC1(C)C2(C)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.93,0.00011749,196.29,199.96,231.5,AqSolDB
JDGJLPHFRJNJMN-UHFFFAOYSA-N,COC1CC(C)CCC1C(C)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.930174452,0.000117443,170.29,189.888,130,AqSolDB
BHQBQWOZHYUVTL-UHFFFAOYSA-N,CC(C)CCOCCc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.933735783,0.000116483,192.3,208.08,192,AqSolDB
FAXIJTUDSBIMHY-UHFFFAOYSA-N,CCO[P](=O)(OCC)SCCSCC.CCO[P](=S)(OCC)OCCSCC,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.9351,0.000116118,516.7,298.056,163,AqSolDB
XCSGHNKDXGYELG-UHFFFAOYSA-N,C(COc1ccccc1)Oc2ccccc2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.988526528,0.000102677,214.26,205.184,-138,AqSolDB
SFVWPXMPRCIVOK-UHFFFAOYSA-N,OC1CCCCCCCCCCC1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.989117726,0.000102537,184.32,207.976,9,AqSolDB
PROQIPRRNZUXQM-UHFFFAOYSA-N,CC12CCC3C4=C(C=C(O)C=C4)CCC3C1CC(O)C2O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4,0.0001,288.4,272.344,180.5,AqSolDB
GHICCUXQJBDNRN-UHFFFAOYSA-N,OC(=O)c1ccc(I)cc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.9631,0.000108868,248.02,141.072,264,AqSolDB
BDYUSDIJIDGWCY-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)N(C)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.909307051,0.000123223,227.39,260.48,14,AqSolDB
RTWCZQFXFMXXKP-UHFFFAOYSA-N,OC(=O)CCCOc1cc(Cl)c(Cl)cc1Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.8294,0.000148115,283.5,216.6,29,AqSolDB
RHTVQEPJVKUMPI-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(Nc2ccccc2)c(c1)[N+]([O-])=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.834,0.000146555,259.22,215.192,114.5,AqSolDB
PFJJMJDEVDLPNE-UHFFFAOYSA-N,CC1COc2ccccc2N1C(=O)C(Cl)Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.835390149,0.000146086,260.11,208.312,227,AqSolDB
CGMOOAUESLSUKM-UHFFFAOYSA-N,CCCCCC(CO)Cc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.843268562,0.00014346,206.32,223.888,193,AqSolDB
XLQQJSWJHHKLOK-UHFFFAOYSA-N,Nc1nc(N)c(N=O)c(N)n1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.845472951,0.000142734,154.13,128.64,135,AqSolDB
WHOKDONDRZNCBC-UHFFFAOYSA-N,CC(C)OC(=O)COc1ccc(Cl)cc1Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.848,0.000141906,263.11,218.336,60,AqSolDB
MHKLKWCYGIBEQF-UHFFFAOYSA-N,C1CN(CCO1)Sc2sc3ccccc3n2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.810962795,0.000154539,252.4,208.52,-123,AqSolDB
LGURYBCSJPXHTF-UHFFFAOYSA-N,Clc1ccc(OCCOC(=O)c2ccccc2)c(Cl)c1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.8118,0.000154241,311.2,256.28,402,AqSolDB
PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.82,0.000151356,336.5,336.088,61,AqSolDB
BFZHCUBIASXHPK-UHFFFAOYSA-N,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.82,0.000151356,330.5,318.952,161,AqSolDB
HECLRDQVFMWTQS-UHFFFAOYSA-N,C1C=CC2C3CC(C=C3)C12,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.82022117,0.000151279,132.2,133.28,260,AqSolDB
QNDGQRJVVZJMJO-UHFFFAOYSA-N,CCCCCCCCCCCC1=NCCN1CCO,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.898655621,0.000126283,268.44,296.344,146.5,AqSolDB
IBRBMZRLVYKVRF-UHFFFAOYSA-N,[O-][N+](=O)c1cc(Cl)c(Cl)cc1Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.8866,0.000129837,226.4,153.808,126,AqSolDB
MIYFJEKZLFWKLZ-UHFFFAOYSA-N,O=C(Cc1ccccc1)OCc2ccccc2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.86327488,0.000137001,226.27,215.92,20.5,AqSolDB
TZRXHJWUDPFEEY-UHFFFAOYSA-N,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.8664,0.000136019,316.14,233.92,320,AqSolDB
VPIAKHNXCOTPAY-UHFFFAOYSA-N,CCCCCCCS,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.1549,0.00007,132.27,146.52,218.5,AqSolDB
LTMHDMANZUZIPE-UHFFFAOYSA-N,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.16,0.0000692,780.9,706.24,132.5,AqSolDB
XGMPVBXKDAHORN-RBWIMXSLSA-N,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)OC(C)=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.1297,0.0000742,478.5,415.872,96,AqSolDB
WECDUOXQLAIPQW-UHFFFAOYSA-N,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.150608709,0.0000707,226.32,227.816,36,AqSolDB
YZEZMSPGIPTEBA-UHFFFAOYSA-N,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.225336978,0.0000595,235.21,192.72,175,AqSolDB
ZDASUJMDVPTNTF-UHFFFAOYSA-N,Oc1c(Br)cc(Br)c2cccnc12,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.1938,0.000064,302.95,170.24,106,AqSolDB
KYWIYKKSMDLRDC-UHFFFAOYSA-N,CCCCCCCCCC(C)=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.20182067,0.0000628,170.29,197.84,61.5,AqSolDB
XIUROWKZWPIAIB-UHFFFAOYSA-N,CCO[P](=S)(OCC)O[P](=S)(OCC)OCC,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.0312,0.0000931,322.3,264.856,147.5,AqSolDB
CJJOSEISRRTUQB-UHFFFAOYSA-N,CO[P](=S)(OC)SCN1N=NC2=CC=CC=C2C1=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.04,0.0000912,317.3,247.008,168.5,AqSolDB
SAPGBCWOQLHKKZ-UHFFFAOYSA-N,CC(=C)C(=O)OCCCCCCOC(=O)C(C)=C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.043662925,0.0000904,254.32,257.456,300,AqSolDB
ZNJXRXXJPIFFAO-UHFFFAOYSA-N,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.045967349,0.00009,300.15,209.472,36,AqSolDB
HAORKNGNJCEJBX-UHFFFAOYSA-N,CC1=NC(=NC(=C1)C2CC2)NC3=CC=CC=C3,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.05,0.0000891,225.29,216.648,96,AqSolDB
FMGSKLZLMKYGDP-UHFFFAOYSA-N,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.01,0.0000977,288.4,285.12,145,AqSolDB
BMFYCFSWWDXEPB-UHFFFAOYSA-N,O=C(C1CCCCC1)c2ccccc2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.014709735,0.0000967,188.26,189.672,216,AqSolDB
MUMGGOZAMZWBJJ-UHFFFAOYSA-N,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.02,0.0000955,288.4,284.704,162,AqSolDB
XWJBRBSPAODJER-UHFFFAOYSA-N,C=CCCCCC=C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.02327315,0.0000948,110.2,133.352,190,AqSolDB
FSERHDPEOFYMMK-UHFFFAOYSA-N,Brc1cc2c(CN(C)C)c[nH]c2cc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.06,0.0000871,253.14,193.96,53,AqSolDB
QBDSZLJBMIMQRS-UHFFFAOYSA-N,CC(C)(c1ccccc1)c2ccc(O)cc2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.096484707,0.0000801,212.29,210.272,-135,AqSolDB
IIDFEIDMIKSJSV-UHFFFAOYSA-N,CCCO[P](=S)(OCCC)O[P](=S)(OCCC)OCCC,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.1009,0.0000793,378.4,330.664,292,AqSolDB
BWUPSGJXXPATLU-UHFFFAOYSA-N,CC(C)(SC(=O)N1CCCCC1)c2ccccc2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.1196,0.0000759,263.4,253.248,134.5,AqSolDB
XHXUANMFYXWVNG-WCQGTBRESA-N,CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(C)=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.066886933,0.0000857,198.3,211.864,72,AqSolDB
DSUPUOGOCIFZBG-UHFFFAOYSA-N,OC(=O)c1ccccc1C(=O)Nc2ccccc2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.0814,0.0000829,241.24,213.904,10,AqSolDB
SAPGTCDSBGMXCD-UHFFFAOYSA-N,OC(c1ccc(F)cc1)(c2cncnc2)c3ccccc3Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.083,0.0000826,314.7,259.664,350,AqSolDB
LYPMXMBQPXPNIQ-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)cc1[N+]([O-])=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-4.0876,0.0000817,208,147.728,-86,AqSolDB
CXJSOEPQXUCJSA-UHFFFAOYSA-N,CCO[P](=S)(OCC)OC1=NN(C(=O)C=C1)c2ccccc2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.5319,0.000293833,340.34,286.4,83,AqSolDB
ZPQAKYPOZRXKFA-UHFFFAOYSA-N,CCCCCC(=O)CCCCC,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.5322,0.00029363,170.29,197.28,219,AqSolDB
LLYXJBROWQDVMI-UHFFFAOYSA-N,Cc1ccc(cc1Cl)[N+]([O-])=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.544278177,0.000285576,171.58,139.904,213,AqSolDB
IXHMHWIBCIYOAZ-UHFFFAOYSA-N,OC1=C(C(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)O)[N+]([O-])=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.51,0.00030903,245.1,175.192,-29,AqSolDB
LJGHYPLBDBRCRZ-UHFFFAOYSA-N,Nc1cccc(c1)[S](=O)(=O)c2cccc(N)c2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.511895604,0.000307684,248.3,213.44,-50,AqSolDB
IRSVDHPYXFLLDS-UHFFFAOYSA-N,ClCc1ccc(Cl)cc1Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.512942193,0.000306943,195.5,145.096,254,AqSolDB
OAFJAALOFJVHMK-UHFFFAOYSA-N,CC(=O)CC(C)(C)C1CCCCC1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.548153643,0.000283039,182.3,200.4,83.5,AqSolDB
FJLUATLTXUNBOT-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCN,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.583510043,0.00026091,241.46,289.672,250,AqSolDB
RNABGKOKSBUFHW-UHFFFAOYSA-N,[O-][N+](=O)c1cc(Cl)cc(Cl)c1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.584333486,0.000260415,192,139.088,300,AqSolDB
AGUIVNYEYSCPNI-UHFFFAOYSA-N,CN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.5889,0.000257691,287.14,211.496,224,AqSolDB
KSROTSBULDYPKA-UHFFFAOYSA-N,FC(F)(F)c1[nH]c2ccc(Cl)c(Cl)c2n1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.5677,0.000270583,255.02,171.4,192,AqSolDB
XINCECQTMHSORG-UHFFFAOYSA-N,CC(C)CCOC(=O)CC(C)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.554059535,0.000279216,172.26,189.664,-60,AqSolDB
BAAUCXCLMDAZEL-UHFFFAOYSA-N,Nc1cc(ccc1Br)[N+]([O-])=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.5583,0.000276503,217.02,139.632,253,AqSolDB
UOBYKYZJUGYBDK-UHFFFAOYSA-N,OC(=O)c1ccc2ccccc2c1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.5639,0.000272961,172.18,154.736,41.5,AqSolDB
LJWIIRATRWPHBA-UHFFFAOYSA-N,CC(O)COCc1c(Cl)ccc(Cl)c1Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.5673,0.000270832,269.5,210.408,-64,AqSolDB
SYJFEGQWDCRVNX-UHFFFAOYSA-N,C1C[n+]2ccccc2c3cccc[n+]13,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.425,0.000375837,184.24,172.392,74,AqSolDB
ALKYHXVLJMQRLQ-UHFFFAOYSA-N,OC(=O)c1cc2ccccc2cc1O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.417245584,0.000382608,188.18,162.824,158,AqSolDB
AZZWZMUXHALBCQ-UHFFFAOYSA-N,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.408824851,0.000390099,256.34,254.072,151,AqSolDB
VHRSUDSXCMQTMA-PJHHCJLFSA-N,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.4942,0.000320479,374.5,344.872,87.5,AqSolDB
ADCBKYIHQQCFHE-UHFFFAOYSA-N,CN(C(=O)N(C)c1ccccc1)c2ccccc2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.497557581,0.000318011,240.3,230.952,282.5,AqSolDB
XCYJPXQACVEIOS-UHFFFAOYSA-N,CC(C)c1cccc(C)c1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.4994,0.000316665,134.22,150.128,176,AqSolDB
XDLMVUHYZWKMMD-UHFFFAOYSA-N,CO[Si](CCCOC(=O)C(C)=C)(OC)OC,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.477980722,0.000332674,248.35,238.408,-6.8,AqSolDB
XOFYZVNMUHMLCC-UHFFFAOYSA-N,CC12CC(=O)C3C(CCC4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.48,0.000331131,358.4,324.56,179,AqSolDB
QULYNCCPRWKEMF-UHFFFAOYSA-N,FC(F)(F)c1ccc(Cl)cc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.727695225,0.0001872,180.55,130.816,-39,AqSolDB
SCHFUNOUOHIHSX-UHFFFAOYSA-N,Cc1nn(c2ccccc2)c(C)c1N=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.7355,0.000183865,201.22,185.336,66,AqSolDB
AFZZYIJIWUTJFO-UHFFFAOYSA-N,CCc1cccc(CC)c1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.7476,0.000178813,134.22,149.488,136.5,AqSolDB
KSMVZQYAVGTKIV-UHFFFAOYSA-N,CCCCCCCCCC=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.725525503,0.000188137,156.26,182.512,-15,AqSolDB
JYWKEVKEKOTYEX-UHFFFAOYSA-N,ClN=C1C=C(Br)C(=O)C(=C1)Br,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.7068,0.000196426,299.35,154.192,113,AqSolDB
CABMTIJINOIHOD-UHFFFAOYSA-N,CC(C)C1(C)N=C(NC1=O)C2=NC3=C(C=CC=C3)C=C2C(O)=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.72,0.000190546,311.33,275.824,245,AqSolDB
OBEUDXCKNSDQIL-UHFFFAOYSA-N,OC(=O)COC1=C(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.75,0.000177828,324.4,213.392,115.5,AqSolDB
ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(c1)C(C)(C)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.796046333,0.000159939,206.32,222.008,85,AqSolDB
QKDHBVNJCZBTMR-UHFFFAOYSA-N,CC1CN(CCN1)C2=CC3=C(C=C2F)C(=O)C(=CN3C4=C(F)C=C(F)C=C4)C(O)=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.8,0.000158489,417.4,341.264,81,AqSolDB
HIGQPQRQIQDZMP-FLIBITNWSA-N,CC(=O)OC\C=C(C)/CCC=C(C)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.754953216,0.000175811,196.29,212.496,112,AqSolDB
LNCPIMCVTKXXOY-UHFFFAOYSA-N,CCCCCCOC(=O)C(C)=C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.755421034,0.000175622,170.25,183.616,171.5,AqSolDB
NBOCQTNZUPTTEI-UHFFFAOYSA-N,NN[S](=O)(=O)c1ccc(Oc2ccc(cc2)[S](=O)(=O)NN)cc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.758489195,0.000174386,358.4,282.832,-15,AqSolDB
QPQKUYVSJWQSDY-UHFFFAOYSA-N,Nc1ccc(cc1)N=Nc2ccccc2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.759703076,0.000173899,197.24,185.616,255.5,AqSolDB
AQZGPSLYZOOYQP-UHFFFAOYSA-N,CC(C)CCOCCC(C)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.760107067,0.000173737,158.28,186.456,67,AqSolDB
GRWFGVWFFZKLTI-UHFFFAOYSA-N,CC1=CCC2CC1C2(C)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.772570424,0.000168822,136.23,150.744,11,AqSolDB
ISYWECDDZWTKFF-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCC(O)=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.775990335,0.000167498,298.5,339.632,-54,AqSolDB
FGPPDYNPZTUNIU-UHFFFAOYSA-N,CCCCCOC(=O)CCCC,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.624481304,0.000237421,172.26,191.352,-111,AqSolDB
OKJPEAGHQZHRQV-UHFFFAOYSA-N,IC(I)I,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.5952,0.00025398,393.732,117.544,247.5,AqSolDB
SJWKGDGUQTWDRV-UHFFFAOYSA-N,CCCCCCC(=O)OCC=C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.597623767,0.000252567,170.25,185.344,85,AqSolDB
JRBJSXQPQWSCCF-UHFFFAOYSA-N,COc1cc(ccc1N)c2ccc(N)c(OC)c2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.6098,0.000245584,244.29,229.68,95,AqSolDB
YFNONBGXNFCTMM-UHFFFAOYSA-N,CCCCOc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.613249563,0.000243641,150.22,157.912,94,AqSolDB
PCNDJXKNXGMECE-UHFFFAOYSA-N,C1=CC2=C(C=C1)N=C3C=CC=CC3=N2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.7,0.000199526,180.2,161.24,33,AqSolDB
WMPPDTMATNBGJN-UHFFFAOYSA-N,BrCCc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.6757,0.000211009,185.06,136.416,147,AqSolDB
OHRBQTOZYGEWCJ-UHFFFAOYSA-N,CC(C)c1cccc(c1)C(C)CC=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.677346846,0.00021021,190.28,201.968,153.5,AqSolDB
LLWADFLAOKUBDR-UHFFFAOYSA-N,Cc1cc(Cl)ccc1OCCCC(O)=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.678,0.000209894,228.67,202.48,83,AqSolDB
MHDVGSVTJDSBDK-UHFFFAOYSA-N,C(OCc1ccccc1)c2ccccc2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.695,0.000201837,198.26,195.44,-99,AqSolDB
LTQSAUHRSCMPLD-UHFFFAOYSA-N,CCO[P](=O)(OCC)N=C1SCC(C)S1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.6744,0.000211641,269.3,226.952,123,AqSolDB
FIVPIPIDMRVLAY-RBJBARPLSA-N,CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.6687,0.000214437,326.4,258.024,230,AqSolDB
HVRUGFJYCAFAAN-UHFFFAOYSA-N,CCc1ccccc1Br,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-3.6702,0.000213698,185.06,135.432,30.2,AqSolDB
