Solute InChIKey,Solute SMILES,Solvent InChIKey,Solvent SMILES,LogS,Concentration,MW,Volume,Source
ZEGRKMXCOCRTCS-UHFFFAOYSA-N,C1=C(OC(=C(C1=O)O)C(=O)O)C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.376741378,0.042000903,200.1,149.16,AAT
KUBCEEMXQZUPDQ-UHFFFAOYSA-N,CN(C)CCC1=CC=C(C=C1)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.372689447,0.042394601,165.23,170.528,AAT
XUWDWJZNNYTMJV-UHFFFAOYSA-N,CC(S(=O)(=O)Cl)Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.364231705,0.043228314,163.02,111.92,AAT
YOFGCSKEYMCZKK-XJFOESAGSA-N,CC(=O)OC[C@H]([C@H]([C@@H]([C@H](C=O)OC(=O)C)OC(=O)C)OC(=O)C)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.354190347,0.044239443,348.3,304.52,AAT
SNCZNSNPXMPCGN-UHFFFAOYSA-N,C(CC(=O)N)C(=O)N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.546163303,0.028433917,116.12,109.672,AAT
ICQFAQGXJAVDED-UHFFFAOYSA-N,CNC1=CC=C(C=C1)O.CNC1=CC=C(C=C1)O.C1=CC(=CC=C1O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.551661735,0.028076196,356.4,178.808,AAT
CDPPYCZVWYZBJH-UHFFFAOYSA-N,CC(C)(C(=O)O)C(C)(C)C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.559530614,0.027572071,174.19,165.256,AAT
AHHFEZNOXOZZQA-ZEBDFXRSSA-N,CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CNC(=O)N(CCCl)N=O)O)O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.560415898,0.027515924,327.72,268.336,AAT
UMEVZMYDJGBHMC-UHFFFAOYSA-N,C1OC2=C(O1)C=C(C(=C2)C(=O)O)C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.544102038,0.028569192,210.14,162.792,AAT
YMFIJXDFAPHJIN-UHFFFAOYSA-N,CCC(COCCOC1=C(C=C(C(=C1I)NC(=O)C)I)I)C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.524710527,0.029873731,673.02,366,AAT
ZIIRLFNUZROIBX-UHFFFAOYSA-N,C1=C(C(=C(C(=C1Cl)O)Cl)Cl)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.530291646,0.02949228,213.4,145.568,AAT
UDMBCSSLTHHNCD-KQYNXXCUSA-N,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.540408422,0.028813206,347.22,267.944,AAT
HJBDVFFKADBHHV-UHFFFAOYSA-N,C1CCC(=O)NCCCCCC(=O)NCCCCCC(=O)NCC1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.562039714,0.027413235,339.5,347.384,AAT
AKYHKWQPZHDOBW-DSXUQNDKSA-N,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.OS(=O)(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.592044229,0.025583253,422.5,319.792,AAT
UORQJKKOBXSGRG-UHFFFAOYSA-N,CC=CC1=CC(=C(C=C1)OCC(=O)O)OC,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.582351325,0.026160659,222.24,206.6,AAT
WPYMKLBDIGXBTP-RALIUCGRSA-N,[2H]C1=C(C(=C(C(=C1[2H])[2H])C(=O)O)[2H])[2H],XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.572557835,0.026757292,127.15,111.496,AAT
NQRRVGBUZRSXRF-IMJSIDKUSA-N,C1C[C@H](SS[C@@H]1C(=O)O)C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.523546893,0.029953881,208.3,161.496,AAT
LBSFSRMTJJPTCW-VJAUXQICSA-N,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.492038038,0.032207867,360.9,305.928,AAT
YKUFMYSNUQLIQS-UHFFFAOYSA-N,CC1=CN=C(NC1=O)N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.495054654,0.031984926,125.13,112.56,AAT
OVFUUSPKWADLNJ-UHFFFAOYSA-N,CC1=NN(C(=O)C1[N+](=O)[O-])C2=CC=C(C=C2)[N+](=O)[O-],XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.46744279,0.034084522,264.19,211.632,AAT
LNWDBNKKBLRAMH-UHFFFAOYSA-N,C1=CC2=C(C(=C1)Cl)OC3=C(O2)C(=C(C(=C3Cl)Cl)Cl)Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.469647242,0.03391195,356.4,237.2,AAT
VMOIVMBFRBQQFB-UHFFFAOYSA-N,CN1C=NC(=O)C2=C1N=CN2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.49864109,0.031721879,150.14,125.096,AAT
GVNWZKBFMFUVNX-UHFFFAOYSA-N,C(CCC(=O)N)CC(=O)N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.515180796,0.030536496,144.17,142.536,AAT
YPDSIEMYVQERLJ-UHFFFAOYSA-O,C1=C2C(=NC=[NH+]1)NC(=O)N2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.516729635,0.030427787,137.12,110.032,AAT
MWRWFPQBGSZWNV-UHFFFAOYSA-N,C1N2CN(CN1CN(C2)N=O)N=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.513840067,0.030630912,186.17,155.024,AAT
SILRCGDPZGQJOQ-UHFFFAOYSA-N,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.520684797,0.030151936,232.32,231.632,AAT
DIHKPWRAFNUESX-UHFFFAOYSA-N,CCN(CC)C(=O)C1=CC2=CC=CC=C2OC1=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.520120794,0.030191119,245.27,225.968,AAT
GVRIYIMNJGULCZ-ZMKUSUEASA-N,C1=CC=C(C(=C1)/C=C/C(=O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.513351022,0.030665424,326.3,278.568,AAT
ZRALSGWEFCBTJO-UHFFFAOYSA-N,C(=N)(N)N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.506389923,0.031160906,59.07,60.096,AAT
AYETZOVOIOQESV-UHFFFAOYSA-N,CC(=O)NC(=O)CCl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.507112485,0.031109105,135.55,112.192,AAT
ZGFASEKBKWVCGP-UHFFFAOYSA-N,CC1(CC(C2=C(O1)C3=CC=CC=C3OC2=O)C4=CC=CC=C4)OC,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.508018377,0.031044282,322.4,285.872,AAT
POTIYWUALSJREP-UHFFFAOYSA-N,C1CCC2C(C1)CCCN2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.082741984,0.082652885,139.24,151.328,AAT
CZTPMDLWMYKCCU-UHFFFAOYSA-N,CC(C(CC=C)C(=O)O)C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.059622882,0.087172022,172.18,161.944,AAT
ZBQZBWKNGDEDOA-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)[N+](=O)[O-])O)Br)Br)O)[N+](=O)[O-],XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.062852369,0.0865262,580.1,363.168,AAT
FJWGRXKOBIVTFA-UHFFFAOYSA-N,C(C(C(=O)O)Br)(C(=O)O)Br,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.127878824,0.07449398,275.88,141.608,AAT
QXDAEKSDNVPFJG-UHFFFAOYSA-N,CCOC1=CC=C(C=C1)NC(=NC2=CC=C(C=C2)OCC)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.128108244,0.074454638,298.4,290.44,AAT
VLOJXAQYHIVPFI-UHFFFAOYSA-H,CC(=O)[O-].CC(=O)[O-].[OH-].[OH-].[OH-].[OH-].[Pb+2].[Pb+2].[Pb+2],XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.112587588,0.077163588,808,68.536,AAT
OJCZPLDERGDQRJ-UHFFFAOYSA-N,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.09934264,0.079553146,578.7,410.56,AAT
BAWUFGWWCWMUNU-UHFFFAOYSA-N,CCCCCCN1CCCC1=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.101158639,0.07922119,169.26,184.32,AAT
NEQDNPLLVJBQNJ-UHFFFAOYSA-N,CCCCCN1C(=O)CCC1=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.104318364,0.078646905,169.22,170.208,AAT
ZSJGCHNCYSHQEU-UHFFFAOYSA-N,CS(=O)(=O)CCCN=C=S,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.10674312,0.078209026,179.3,149.912,AAT
DCIPFSYBGTWYCR-UHFFFAOYSA-N,C1=CC(=C(C=C1[N+](=O)[O-])Br)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.99391186,0.101411718,218,136.752,AAT
FEOMJQLXIYGFIP-DSXUQNDKSA-O,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.O[PH+]=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.980536542,0.104583569,389.4,310.12,AAT
HWLINJPYLXLANY-UHFFFAOYSA-N,CC(=O)OCCSCCOC(=O)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.979542642,0.104823187,206.26,189.688,AAT
FDZZZRQASAIRJF-UHFFFAOYSA-M,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.[Cl-],XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.959244922,0.109838623,364.9,327.624,AAT
WNPVAXLJVUXYFU-UHFFFAOYSA-N,C1CC=CC(=NO)C1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.966409324,0.108041518,111.14,110.328,AAT
GNLCKFJPWPKISM-UHFFFAOYSA-N,CC(C(=O)O)NC(=O)C=CC(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.970923241,0.106924384,187.15,161.856,AAT
HXIHISRWARGVBG-UHFFFAOYSA-N,CCOC(=O)C1=COC(=O)C=C1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-0.997531806,0.100569941,168.15,146.464,AAT
HWQBUJSWKVPMFY-UHFFFAOYSA-M,CCOC(=O)C(=CC(=O)[O-])C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.022853421,0.094873862,157.14,144.4,AAT
ZQEIXNIJLIKNTD-GFCCVEGCSA-N,CC1=C(C(=CC=C1)C)N([C@H](C)C(=O)OC)C(=O)COC,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.030859707,0.093140871,279.33,268.392,AAT
DTNODBHGOLWROS-UHFFFAOYSA-N,CC1=C(C=C(C=C1)S(=O)(=O)O)N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.031362755,0.093033047,187.22,155.472,AAT
QHLSAVHDWSYPEP-UHFFFAOYSA-N,C1C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.041560038,0.090874066,220.22,194.512,AAT
CTZCDPNOAJATOH-UHFFFAOYSA-N,C1C=CCC(=C1C(=O)O)C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.000109229,0.099974852,168.15,144.728,AAT
NOUQGOYNEGWDCZ-IEEROJAVSA-N,C([C@H]([C@H]([C@@H]([C@H](/C=N/NC(=O)N)O)O)O)O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.003856521,0.099115934,237.21,204.584,AAT
UENRXLSRMCSUSN-UHFFFAOYSA-N,C1=C(C=C(C=C1N)N)C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.140618238,0.072340543,152.15,136.448,AAT
KZQYIMCESJLPQH-UHFFFAOYSA-N,CC1=CC(=O)N(N1)C2=CC=CC=C2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.240747164,0.05744508,174.2,160.816,AAT
DMEDOWYXHVUPMO-UHFFFAOYSA-N,C1=CC(=CC=C1CC(=O)O)C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.255374453,0.055542516,180.16,157.272,AAT
HDZGBIRSORQVNB-DSXUQNDKSA-N,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.Br,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.239143612,0.057657577,405.3,304.752,AAT
CQLFBEKRDQMJLZ-UHFFFAOYSA-M,CC(=O)[O-].[Ag+],XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.219894555,0.06027059,166.91,61.2,AAT
HZMVPSHLMIQQNX-UHFFFAOYSA-N,CCCC(C)OC(=O)N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.225490295,0.059499005,131.17,136.28,AAT
VPXCXBHLKDPWQV-UHFFFAOYSA-N,C1=CC(=C(C=C1N)S(=O)(=O)O)Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.262840899,0.054595783,207.64,154.472,AAT
QDKOFCUUXIAICD-UHFFFAOYSA-N,C1CC=C(C(C1)C(=O)O)C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.287597241,0.051570668,170.16,151.48,AAT
MCJRNTKJRRVKRU-UHFFFAOYSA-N,CC(=O)NC1=CC=C(C=C1)N=NC2=C(C=C3C=C(C=CC3=C2O)NC(=O)NC4=CC5=CC(=C(C(=C5C=C4)O)N=NC6=CC=CC=C6)S(=O)(=O)O)S(=O)(=O)O.[Na+],XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.296728412,0.050497699,792.8,641.064,AAT
GPFAJKDEDBRFOS-FKQDBXSBSA-N,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OCCN6CCOCC6)O[C@H]3[C@H](C=C4)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.29909368,0.050223424,398.5,361.96,AAT
DDTCLMFTBAHLCY-UHFFFAOYSA-N,C(CNC(CCC(=O)O)C(=O)O)C#N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.301203042,0.049980081,200.19,183.048,AAT
LHCHRAHJOLPBDV-UHFFFAOYSA-N,CSCCC(C(=O)O)NCCC#N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.264125487,0.054434534,202.28,189.776,AAT
ADTDBAKUQAKBGZ-VXJIXCKJSA-N,C1C[N+]2(CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2[C@@]61C7=CC=CC=C75)[O-],XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.274757363,0.053118113,350.4,302.664,AAT
KFETUQFRWIVAMU-UHFFFAOYSA-N,CC1=C(C(=CC=C1)C(C)C)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.273303624,0.053296216,150.22,156.48,AAT
VXPQZDZQAWMEHT-UHFFFAOYSA-N,C1=CC(=NC=C1S(=O)(=O)N)N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.216921811,0.060684557,173.2,139.208,AAT
NXCYBYJXCJWMRY-VGBBEZPXSA-N,CC(=O)O[C@@H]1[C@H]2CC[C@@H]3[C@]1(C[C@H]([C@]4([C@H]([C@]3(C)O)C[C@@H](C4(C)C)O)O)O)C[C@@]2(C)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.16645024,0.068163167,412.5,376.856,AAT
APQIUTYORBAGEZ-UHFFFAOYSA-N,CC(Br)Br,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.175782881,0.066714021,187.86,85.096,AAT
ZTQZMPQJXABFNC-UHFFFAOYSA-N,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C2=CC=CC=C2)(C)C)(C)C3=CC=CC=C3)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.176201334,0.066649772,420.8,389.712,AAT
SHBDDIJUSNNBLQ-UHFFFAOYSA-M,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=CC=C5Cl.[Na+],XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.160855203,0.069046997,725.2,623.56,AAT
WDPIZEKLJKBSOZ-UHFFFAOYSA-M,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=C4C=CC(=CC4=CC(=C3O)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+],XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.15843795,0.06943238,576.6,466.504,AAT
DSBIJCMXAIKKKI-UHFFFAOYSA-N,CC1=C(C=C(C=C1)[N+](=O)[O-])N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.182010923,0.06576413,152.15,136.6,AAT
VMWNQDUVQKEIOC-CYBMUJFWSA-N,CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.206607957,0.062142975,267.32,240.536,AAT
ZWIAODBBEZGVPY-UHFFFAOYSA-N,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCOC(=O)C3=CN=CC=C3,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.216314255,0.060769511,329.31,278.016,AAT
FPJNQQRSBJPGHM-UHFFFAOYSA-N,CC(CCl)[N+](=O)[O-],XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.186845863,0.065036047,123.54,102.76,AAT
IUQAXCIUEPFPSF-UHFFFAOYSA-N,CS(=O)(=O)C1=C(C(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl)COCC(F)(F)F,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-1.191696662,0.064313677,440.8,334.272,AAT
GUSWJGOYDXFJSI-UHFFFAOYSA-N,C1=CC(=NN=C1Cl)Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-5.101957003,7.90757E-06,148.98,105.344,AAT
BSSNZUFKXJJCBG-OWOJBTEDSA-N,C(=C/C(=O)N)\C(=O)N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.513000313,0.00306902,114.1,103.592,AAT
CPBJMKMKNCRKQB-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C2(C3=CC=CC=C3C(=O)O2)C4=CC(=C(C=C4)O)C)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.539227334,0.002889167,346.4,308.432,AAT
RURHILYUWQEGOS-UHFFFAOYSA-N,CC1=CC=C(C=C1)C=CC(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.477303726,0.003331933,162.18,155.696,AAT
NBKWXLWDPCYIHD-UHFFFAOYSA-N,C1C(C=CC2=CC=CC=C21)C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.477291144,0.00333203,174.2,159.808,AAT
SKTJISGGWXVVBE-UHFFFAOYSA-N,CCOC1=CC=C(C=C1)NC(=NC2=CC=C(C=C2)OCC)N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.475908427,0.003342655,299.37,284.936,AAT
KGAVPMFRCZKWJU-YRNVUSSQSA-N,CCOC(=O)/C(=C\C1=CC(=CC=C1)[N+](=O)[O-])/NC=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.469903631,0.003389194,264.23,228.24,AAT
IRDLUHRVLVEUHA-UHFFFAOYSA-N,CCOP(=S)(OCC)S,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.463318513,0.003440975,186.2,153.336,AAT
DMFUFMVZELKEFI-YRNVUSSQSA-N,CCOC(=O)/C(=C\C1=CC=C(C=C1)[N+](=O)[O-])/NC=O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.459831192,0.003468717,264.23,229.856,AAT
HDNVYHWHCVTDIV-ZENIWSRCSA-N,C[C@@H]1[C@H](CC[C@@H](O1)N2C=CC(=NC2=O)NC(=O)C3=CC=C(C=C3)NC(=O)[C@](C)(CO)N)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C)N(C)C)O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.490170183,0.003234669,618.7,551.336,AAT
VLYOOXLMUKHFNY-UHFFFAOYSA-N,CC(C)OC(=O)C1=C(C=CC=C1[N+](=O)[O-])C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.489407312,0.003240356,253.21,211.936,AAT
NARPMWPOFWHFDX-UHFFFAOYSA-N,C(S(=O)(=O)O)(S(=O)(=O)O)S(=O)(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.485866969,0.003266879,256.2,159.52,AAT
GUXHBMASAHGULD-SEYHBJAFSA-N,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.484766711,0.003275166,464.9,371.68,AAT
ZZOBLCHCPLOXCE-UHFFFAOYSA-N,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)I,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.593828058,0.002547839,314.12,207.552,AAT
MGUKYHHAGPFJMC-UHFFFAOYSA-N,CC1=CC(=C(C=C1O)C)C2(C3=CC=CC=C3S(=O)(=O)O2)C4=C(C=C(C(=C4)C)O)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.612909672,0.002438318,410.5,353.728,AAT
XPOHJXHLJGTWRK-UHFFFAOYSA-N,C(C1=C(C(=C(C(=C1CO)CO)CO)CO)CO)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.598892043,0.002518303,258.27,228.624,AAT
YCFUHBHONRJFHI-UHFFFAOYSA-N,C1=CC2=C(C=CC(=C2)Cl)C=C1Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.55982831,0.002755318,197.06,156.752,AAT
GNKZMNRKLCTJAY-UHFFFAOYSA-N,CC1=CC=C(C=C1)C(=O)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.556798922,0.002774604,134.17,136.08,AAT
DFTMMVSDKIXUIX-KQQUZDAGSA-N,CC/C(=N\O)/C(=N/O)/CC,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.552252107,0.002803806,144.17,142.52,AAT
GEVCSRLIETZLTD-UHFFFAOYSA-N,CSC1=NC=C2C(=N1)N=CN2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.562178617,0.002740447,166.21,135.768,AAT
DPKHZNPWBDQZCN-UHFFFAOYSA-N,CN(C)C1=CC2=C(C=C1)C=C3C=CC(=CC3=N2)N(C)C,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.578406527,0.002639936,265.35,256.792,AAT
DGQLVPJVXFOQEV-JNVSTXMASA-N,CC1=C2C(=CC(=C1C(=O)O)O)C(=O)C3=C(C2=O)C(=C(C(=C3O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.578101532,0.002641791,492.4,387.504,AAT
QNOQSOJREDRYBC-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=NS2(=O)=O)N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.453927202,0.003516194,182.2,142.976,AAT
UIJIQXGRFSPYQW-UHFFFAOYSA-N,CSC1=NC=NC2=C1NC=N2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.334263674,0.004631656,166.21,135.392,AAT
PPINMMULCRBDOS-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Cl)O)C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.332420082,0.00465136,172.56,135.104,AAT
UDSAIICHUKSCKT-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(OS2(=O)=O)(C3=CC(=C(C(=C3)Br)O)Br)C4=CC(=C(C(=C4)Br)O)Br,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.346156156,0.004506546,670,367.936,AAT
XPXSGQWKXANSCQ-UHFFFAOYSA-N,CCCOC(=O)C1=C(C=CC=C1[N+](=O)[O-])C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.346316313,0.004504885,253.21,213.544,AAT
MXZJHUFPDPEROD-UHFFFAOYSA-N,CCC(CCC(C)C)C(=O)N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.351207127,0.004454438,157.25,176.448,AAT
HAMMHSUBQYOIFQ-UHFFFAOYSA-N,C1C2=CC=CC=C2C(C3=CC=CC=C31)C(=O)O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.350410324,0.004462618,224.25,203.456,AAT
DWVIYDSKXRLOPU-UHFFFAOYSA-N,C1=CC2=C(C=CC(=C2C3=C(C=CC4=C3C=CC(=C4)O)O)O)C=C1O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.326457677,0.004715658,318.3,273.856,AAT
QNLTWNKEBOCLPE-UHFFFAOYSA-N,C1=CC=C(C(=C1)NC(=O)CC#N)Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.296630924,0.005050904,194.62,164.6,AAT
ZXVLLZARPGZABO-UHFFFAOYSA-N,C1CC(OC1)COC(=O)C2=CC=CC=C2,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.322839893,0.004755105,206.24,192.808,AAT
NYPJDWWKZLNGGM-RPWUZVMVSA-N,CC(C)[C@@H](C1=CC=C(C=C1)Cl)C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.32131753,0.004771803,419.9,375.712,AAT
DTGKSKDOIYIVQL-WEDXCCLWSA-N,C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,-2.318671703,0.004800962,154.25,162.688,AAT
